decision_timestamp_utc,market_ticker,kalshi_strike_price,predicted_proba_yes,model_prob_chosen_side,kalshi_yes_bid_at_decision,kalshi_yes_ask_at_decision,executed_trade_action,num_contracts_sim,simulated_entry_price_cents,pnl_cents,actual_market_result,capital_after_trade
2025-05-20T22:27:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9731,,79.0,85.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:28:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.973,,82.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:29:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9832,,88.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:30:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9866,,88.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:31:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9903,,90.0,96.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:32:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8312,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.99,,90.0,97.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.833,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:35:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.99,,90.0,96.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:36:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9822,,81.0,86.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:37:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9844,,83.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9845,,85.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9864,,88.0,90.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9882,,92.0,97.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9909,,94.0,98.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.826,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:43:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.993,,96.0,99.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:44:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8654,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8763,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8705,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9949,,98.0,99.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8781,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8665,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8603,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8629,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:52:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.875,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8566,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:54:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.8667,,,,NO_TRADE,0,,,yes,540.85
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T105999.99,105999.99,0.9944,,97.0,99.0,NO_TRADE,0,,,yes,540.85
2025-05-20T22:18:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.7771,0.7771,48.0,57.0,BUY_YES,22,57.0,946.0,yes,550.31
2025-05-20T22:19:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.6508,,40.0,51.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:20:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.7163,,44.0,54.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:21:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.6195,,40.0,45.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:22:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.5598,,31.0,35.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:23:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.5313,,32.0,39.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:24:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.4613,,26.0,37.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:25:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.4865,,30.0,39.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:26:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.5817,,38.0,54.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:27:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.7461,,48.0,63.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:28:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8881,,63.0,79.0,NO_TRADE,0,,,yes,550.31
2025-05-20T22:29:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8946,0.8946,64.0,65.0,BUY_YES,29,65.0,1015.0,yes,560.46
2025-05-20T22:30:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9476,,69.0,82.0,NO_TRADE,0,,,yes,560.46
2025-05-20T22:31:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9531,,73.0,76.0,NO_TRADE,0,,,yes,560.46
2025-05-20T22:32:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9598,0.9598,71.0,72.0,BUY_YES,33,72.0,924.0,yes,569.7
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9448,0.9448,68.0,73.0,BUY_YES,31,73.0,837.0,yes,578.07
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9585,0.9585,71.0,74.0,BUY_YES,32,74.0,832.0,yes,586.39
2025-05-20T22:35:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9435,0.9435,66.0,72.0,BUY_YES,32,72.0,896.0,yes,595.35
2025-05-20T22:36:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8541,0.8541,49.0,53.0,BUY_YES,38,53.0,1786.0,yes,613.21
2025-05-20T22:37:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8692,0.8692,51.0,60.0,BUY_YES,34,60.0,1360.0,yes,626.81
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8555,0.8555,52.0,59.0,BUY_YES,34,59.0,1394.0,yes,640.75
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8932,0.8932,59.0,65.0,BUY_YES,34,65.0,1190.0,yes,652.65
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8976,,65.0,70.0,NO_TRADE,0,,,yes,652.65
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9287,0.9287,69.0,70.0,BUY_YES,35,70.0,1050.0,yes,663.15
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9198,0.9198,65.0,70.0,BUY_YES,34,70.0,1020.0,yes,673.35
2025-05-20T22:43:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9735,,84.0,87.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:44:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.7441,,,,NO_TRADE,0,,,yes,673.35
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9895,,95.0,97.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9891,,94.0,97.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9924,,94.0,98.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9943,,98.0,99.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9937,,97.0,99.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9937,,98.0,99.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.9939,,98.0,99.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:52:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8747,,99.0,,NO_TRADE,0,,,yes,673.35
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8553,,,,NO_TRADE,0,,,yes,673.35
2025-05-20T22:54:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8658,,,,NO_TRADE,0,,,yes,673.35
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106249.99,106249.99,0.8705,,,,NO_TRADE,0,,,yes,673.35
2025-05-20T22:02:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9698,,76.0,81.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:03:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9522,,69.0,77.0,NO_TRADE,0,,,yes,673.35
2025-05-20T22:04:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9463,0.9463,67.0,73.0,BUY_YES,36,73.0,972.0,yes,683.07
2025-05-20T22:05:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.8875,0.8875,57.0,60.0,BUY_YES,40,60.0,1600.0,yes,699.07
2025-05-20T22:06:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.8114,0.8114,39.0,44.0,BUY_YES,50,44.0,2800.0,yes,727.07
2025-05-20T22:07:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6836,0.6836,36.0,42.0,BUY_YES,39,42.0,2262.0,yes,749.69
2025-05-20T22:08:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6955,0.6955,40.0,43.0,BUY_YES,40,43.0,2280.0,yes,772.49
2025-05-20T22:09:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6758,0.6758,42.0,45.0,BUY_YES,35,45.0,1925.0,yes,791.74
2025-05-20T22:10:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6867,0.6867,46.0,48.0,BUY_YES,32,48.0,1664.0,yes,808.38
2025-05-20T22:11:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.7587,0.7587,49.0,55.0,BUY_YES,34,55.0,1530.0,yes,823.68
2025-05-20T22:12:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6938,0.6938,43.0,48.0,BUY_YES,35,48.0,1820.0,yes,841.88
2025-05-20T22:13:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5726,,33.0,38.0,NO_TRADE,0,,,yes,841.88
2025-05-20T22:14:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5522,,33.0,34.0,NO_TRADE,0,,,yes,841.88
2025-05-20T22:15:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.6275,0.6275,38.0,40.0,BUY_YES,39,40.0,2340.0,yes,865.28
2025-05-20T22:16:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5286,,33.0,37.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:17:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.3628,,24.0,27.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:18:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.3292,,21.0,24.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:19:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2563,,15.0,19.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:20:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2467,,16.0,21.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:21:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1857,,13.0,18.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:22:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1536,,9.0,13.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:23:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1203,,6.0,11.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:24:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1184,,6.0,10.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:25:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1136,,6.0,12.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:26:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.1481,,13.0,14.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:27:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2082,,18.0,20.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:28:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.3872,,30.0,37.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:29:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.4367,,32.0,37.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:30:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.4959,,32.0,38.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:31:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5395,,35.0,39.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:32:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.4977,,28.0,34.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.4983,,30.0,34.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5023,,30.0,38.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:35:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.4148,,25.0,28.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:36:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2523,,14.0,19.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:37:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2283,,13.0,15.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2266,,14.0,16.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2364,,18.0,19.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2477,,21.0,23.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2861,,23.0,25.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.2413,,18.0,20.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:43:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.5232,,39.0,41.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:44:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.753,,57.0,62.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.888,,70.0,75.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.8344,,60.0,64.0,NO_TRADE,0,,,yes,865.28
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.8922,0.8922,60.0,63.0,BUY_YES,48,63.0,1776.0,yes,883.04
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9666,,80.0,85.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9619,,75.0,81.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9684,,79.0,85.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9599,,75.0,80.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:52:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9901,,93.0,99.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9813,,86.0,91.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:54:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.8233,,,,NO_TRADE,0,,,yes,883.04
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106499.99,106499.99,0.9907,,96.0,98.0,NO_TRADE,0,,,yes,883.04
2025-05-20T22:02:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.8263,0.8263,52.0,56.0,BUY_YES,47,56.0,2068.0,yes,903.72
2025-05-20T22:03:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.7008,0.7008,43.0,47.0,BUY_YES,41,47.0,2173.0,yes,925.45
2025-05-20T22:04:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.6493,,37.0,45.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:05:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.5068,,31.0,35.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:06:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.4247,,19.0,22.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:07:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2512,,14.0,20.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:08:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2359,,14.0,20.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:09:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2108,,14.0,20.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:10:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2278,,18.0,23.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:11:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2876,,22.0,26.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:12:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2291,,17.0,21.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:13:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1704,,11.0,15.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:14:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1608,,10.0,14.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:15:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1799,,11.0,17.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:16:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1452,,9.0,14.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:17:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1019,,5.0,8.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:18:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1621,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:19:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0909,,3.0,7.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:20:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0868,,3.0,8.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:21:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1316,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:22:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0725,,1.0,4.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:23:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1257,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:24:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1265,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:25:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1243,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:26:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0729,,1.0,5.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:27:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0984,,4.0,8.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:28:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1414,,8.0,15.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:29:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1515,,8.0,14.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:30:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1903,,13.0,15.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:31:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1591,,8.0,14.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:32:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.158,,8.0,10.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:33:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1299,,6.0,10.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:34:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1297,,5.0,9.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:35:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1059,,3.0,8.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:36:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.0819,,1.0,5.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:37:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1437,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:38:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1395,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:39:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1393,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:40:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1406,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:41:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1537,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:42:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1488,,,,NO_TRADE,0,,,yes,925.45
2025-05-20T22:43:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1128,,6.0,7.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:44:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1516,,11.0,15.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:45:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.237,,20.0,25.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:46:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1773,,13.0,17.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:47:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2055,,13.0,17.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:48:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.3163,,24.0,28.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:49:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.2379,,15.0,20.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:50:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.225,,15.0,19.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:51:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1759,,10.0,15.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:52:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.4713,,33.0,35.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:53:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.1989,,14.0,19.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:54:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.4963,,35.0,41.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:55:00+00:00,KXBTCD-25MAY2019-T106749.99,106749.99,0.6691,,53.0,60.0,NO_TRADE,0,,,yes,925.45
2025-05-20T22:02:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.4011,,27.0,31.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:03:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.2834,,21.0,23.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:04:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.248,,17.0,20.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:05:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.1844,,12.0,17.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:06:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.1677,,6.0,11.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:07:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.1068,,6.0,9.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:08:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.1024,,5.0,9.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:09:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.0976,,5.0,9.0,NO_TRADE,0,,,no,925.45
2025-05-20T22:10:00+00:00,KXBTCD-25MAY2019-T106999.99,106999.99,0.1547,,,,NO_TRADE,0,,,no,925.45
